"","nicheout$RAINFALL"
"5369",0.800000011920929
"5370",0.200000002980232
"5371",3.90000009536743
"5372",2.40000009536743
"5373",0
"5374",0
"5375",3.09999990463257
"5376",0
"5377",9.19999980926514
"5378",10.1000003814697
"5379",1.79999995231628
"5380",3.20000004768372
"5381",3.79999995231628
"5382",0
"5383",0
"5384",0.100000001490116
"5385",0
"5386",0
"5387",0
"5388",0
"5389",0
"5390",0
"5391",14.8000001907349
"5392",14.8999996185303
"5393",1.70000004768372
"5394",0.699999988079071
"5395",0
"5396",0
"5397",0
"5398",0
"5399",0
"5400",0
"5401",1.29999995231628
"5402",0
"5403",0.100000001490116
"5404",2.79999995231628
"5405",0
"5406",0
"5407",0
"5408",0
"5409",0
"5410",11.6999998092651
"5411",6.5
"5412",0
"5413",0
"5414",0
"5415",0
"5416",0
"5417",0
"5418",0
"5419",0
"5420",0
"5421",0
"5422",0
"5423",0
"5424",0
"5425",0
"5426",0
"5427",0
"5428",0
"5429",0
"5430",0
"5431",0
"5432",1.20000004768372
"5433",0.100000001490116
"5434",0
"5435",0
"5436",0
"5437",0
"5438",0
"5439",0
"5440",0
"5441",0
"5442",0
"5443",0
"5444",2.59999990463257
"5445",1.29999995231628
"5446",0.400000005960464
"5447",0
"5448",0
"5449",0
"5450",3.70000004768372
"5451",0
"5452",0
"5453",0
"5454",0
"5455",0
"5456",1.39999997615814
"5457",0
"5458",0
"5459",0
"5460",1.5
"5461",2.09999990463257
"5462",3.59999990463257
"5463",0.5
"5464",0
"5465",0
"5466",0
"5467",0
"5468",0
"5469",0
"5470",0
"5471",0
"5472",0
"5473",0
"5474",0
"5475",0
"5476",0
"5477",0
"5478",0
"5479",0
"5480",0
"5481",0
"5482",0
"5483",0.200000002980232
"5484",0
"5485",0
"5486",0
"5487",0
"5488",0
"5489",0
"5490",0
"5491",0
"5492",0
"5493",0
"5494",0
"5495",0
"5496",0
"5497",0
"5498",0
"5499",0
"5500",0
"5501",0
"5502",0
"5503",0
"5504",0
"5505",0
"5506",0
"5507",0
"5508",0
"5509",0
"5510",0
"5511",0
"5512",0.100000001490116
"5513",21.3999996185303
"5514",31.2000007629395
"5515",0
"5516",0
"5517",0
"5518",0
"5519",0
"5520",0
"5521",0
"5522",0
"5523",0
"5524",0
"5525",0
"5526",0
"5527",0
"5528",0
"5529",0
"5530",0
"5531",0
"5532",0
"5533",0
"5534",0
"5535",0
"5536",0
"5537",0
"5538",0
"5539",0
"5540",0
"5541",1.60000002384186
"5542",0.300000011920929
"5543",0
"5544",0
"5545",0
"5546",0
"5547",0
"5548",0.100000001490116
"5549",0
"5550",0
"5551",0
"5552",0
"5553",0
"5554",0
"5555",0
"5556",0
"5557",0
"5558",0
"5559",0
"5560",0
"5561",0
"5562",0
"5563",0
"5564",0
"5565",14.6999998092651
"5566",24
"5567",0
"5568",0
"5569",0
"5570",21.6000003814697
"5571",43.7000007629395
"5572",0
"5573",5.19999980926514
"5574",0
"5575",1.79999995231628
"5576",0.100000001490116
"5577",0
"5578",0
"5579",0
"5580",0
"5581",0
"5582",24.7000007629395
"5583",6.69999980926514
"5584",0.400000005960464
"5585",0.200000002980232
"5586",1.20000004768372
"5587",2.79999995231628
"5588",5.19999980926514
"5589",0.5
"5590",0
"5591",0
"5592",0
"5593",1.5
"5594",2.70000004768372
"5595",2.59999990463257
"5596",0
"5597",0
"5598",0
"5599",0
"5600",0
"5601",0
"5602",0
"5603",0
"5604",0.300000011920929
"5605",1.70000004768372
"5606",6.40000009536743
"5607",0.100000001490116
"5608",5.19999980926514
"5609",11.3999996185303
"5610",1.70000004768372
"5611",4
"5612",0
"5613",0
"5614",0
"5615",0
"5616",0
"5617",15.1999998092651
"5618",4.30000019073486
"5619",3.40000009536743
"5620",15.5
"5621",0.300000011920929
"5622",0.100000001490116
"5623",0
"5624",7.80000019073486
"5625",0
"5626",0.100000001490116
"5627",33.0999984741211
"5628",0.400000005960464
"5629",0
"5630",0
"5631",0
"5632",0
"5633",0
"5634",0
"5635",10
"5636",14
"5637",0.800000011920929
"5638",4.19999980926514
"5639",0
"5640",0
"5641",10.6000003814697
"5642",24.6000003814697
"5643",7.90000009536743
"5644",1.79999995231628
"5645",0
"5646",0
"5647",0
"5648",0
"5649",0
"5650",0
"5651",2.40000009536743
"5652",0
"5653",2.70000004768372
"5654",25.7999992370605
"5655",8.30000019073486
"5656",1.20000004768372
"5657",0
"5658",0
"5659",1.10000002384186
"5660",4.40000009536743
"5661",5.59999990463257
"5662",5.59999990463257
"5663",0
"5664",0
"5665",7.90000009536743
"5666",5.30000019073486
"5667",4.09999990463257
"5668",3.40000009536743
"5669",0.899999976158142
"5670",0
"5671",2.90000009536743
"5672",30.7999992370605
"5673",3.79999995231628
"5674",20.7000007629395
"5675",13
"5676",0
"5677",0.300000011920929
"5678",0
"5679",0
"5680",26
"5681",0.800000011920929
"5682",11.1000003814697
"5683",4
"5684",8.19999980926514
"5685",14.3999996185303
"5686",32
"5687",5.69999980926514
"5688",6.30000019073486
"5689",16.2999992370605
"5690",0.699999988079071
"5691",0
"5692",0
"5693",0
"5694",0
"5695",0
"5696",0
"5697",0
"5698",0
"5699",0
"5700",0
"5701",0
"5702",0
"5703",0
"5704",0
"5705",0
"5706",0.300000011920929
"5707",1.70000004768372
"5708",0
"5709",0
"5710",0
"5711",0
"5712",0
"5713",0
"5714",0
"5715",0
"5716",2.5
"5717",0.600000023841858
"5718",0
"5719",3.5
"5720",0.300000011920929
"5721",0
"5722",0
"5723",1.5
"5724",0
"5725",0
"5726",0
"5727",0
"5728",0
"5729",1.29999995231628
"5730",0.400000005960464
"5731",6.80000019073486
"5732",0.5
"5733",1
"5734",0.5
"5735",7.19999980926514
"5736",2.70000004768372
"5737",4.30000019073486
"5738",0.200000002980232
"5739",4
"5740",5.09999990463257
"5741",0
"5742",0
"5743",21.6000003814697
"5744",10.5
"5745",0.200000002980232
"5746",0.200000002980232
"5747",0
"5748",4.30000019073486
"5749",2.20000004768372
"5750",5.90000009536743
"5751",0
"5752",0.699999988079071
"5753",1.70000004768372
"5754",0
"5755",0
"5756",0
"5757",0
"5758",0
"5759",0.100000001490116
"5760",0.200000002980232
"5761",0
"5762",0
"5763",0
"5764",0
"5765",0
"5766",0.300000011920929
"5767",0
"5768",0
"5769",0
"5770",0.200000002980232
"5771",0
"5772",4.69999980926514
"5773",21.7000007629395
"5774",0.200000002980232
"5775",0.200000002980232
"5776",0.600000023841858
"5777",2.5
"5778",0.300000011920929
"5779",0.100000001490116
"5780",0
"5781",0
"5782",0
"5783",7.19999980926514
"5784",4.59999990463257
"5785",10.8000001907349
"5786",3.70000004768372
"5787",0
"5788",0
"5789",0
"5790",0
"5791",0
"5792",0
"5793",0
"5794",0
"5795",0
"5796",0
"5797",0.100000001490116
"5798",0
"5799",2.59999990463257
"5800",1.79999995231628
"5801",1.39999997615814
"5802",15.6000003814697
"5803",2.29999995231628
"5804",7
"5805",0.100000001490116
"5806",3.09999990463257
"5807",0
"5808",0
"5809",0
"5810",0
"5811",0
"5812",0.899999976158142
"5813",1.79999995231628
"5814",0.300000011920929
"5815",0
"5816",0
"5817",0
"5818",0
"5819",8.19999980926514
"5820",3.09999990463257
"5821",0
"5822",0
"5823",0
"5824",0
"5825",0
"5826",0
"5827",0
"5828",0.100000001490116
"5829",0.300000011920929
"5830",0.699999988079071
"5831",0
"5832",0
"5833",0
"5834",0
"5835",0
"5836",0
"5837",0
"5838",0
"5839",0
"5840",0
"5841",0
"5842",0
"5843",0
"5844",0
"5845",0
"5846",0
"5847",0
"5848",0.100000001490116
"5849",0
"5850",0
"5851",0
"5852",0
"5853",0
"5854",0
"5855",0
"5856",0
"5857",0
"5858",0
"5859",1.10000002384186
"5860",0
"5861",0
"5862",0
"5863",0
"5864",0
"5865",0
"5866",0
"5867",0
"5868",0
"5869",0
"5870",0
"5871",0
"5872",0.300000011920929
"5873",0
"5874",0
"5875",0
"5876",0
"5877",0
"5878",0
"5879",0
"5880",0
"5881",0
"5882",0
"5883",0
"5884",0
"5885",0
"5886",0
"5887",0
"5888",0
"5889",0
"5890",0
"5891",0
"5892",0
"5893",0
"5894",0
"5895",0
"5896",0
"5897",10
"5898",0
"5899",0
"5900",1.10000002384186
"5901",0
"5902",0
"5903",0
"5904",0
"5905",0
"5906",0
"5907",0
"5908",0
"5909",0
"5910",0
"5911",0
"5912",0
"5913",0
"5914",0
"5915",0
"5916",0
"5917",0.5
"5918",0
"5919",0
"5920",2.59999990463257
"5921",0
"5922",0.400000005960464
"5923",2.70000004768372
"5924",0
"5925",0
"5926",0
"5927",0
"5928",0
"5929",0
"5930",0
"5931",0
"5932",0
"5933",0
"5934",0
"5935",0
"5936",0
"5937",0
"5938",0
"5939",0
"5940",0
"5941",0
"5942",0
"5943",0.300000011920929
"5944",5.59999990463257
"5945",0
"5946",0
"5947",0
"5948",0
"5949",0.100000001490116
"5950",0
"5951",0
"5952",0
"5953",0.200000002980232
"5954",0
"5955",0
"5956",0
"5957",0
"5958",0
"5959",0
"5960",0
"5961",0
"5962",0
"5963",0
"5964",0
"5965",0
"5966",0
"5967",0
"5968",0
"5969",0
"5970",0
"5971",0
"5972",0
"5973",0
"5974",0
"5975",0
"5976",0
"5977",0
"5978",0
"5979",0
"5980",0.5
"5981",14.3000001907349
"5982",13.1999998092651
"5983",23.2999992370605
"5984",2.79999995231628
"5985",0.100000001490116
"5986",0
"5987",0
"5988",0
"5989",0
"5990",0
"5991",0.400000005960464
"5992",0.300000011920929
"5993",2.5
"5994",1
"5995",3.29999995231628
"5996",0.5
"5997",0
"5998",0
"5999",0
"6000",0
"6001",0.800000011920929
"6002",14.8999996185303
"6003",8.10000038146973
"6004",0.200000002980232
"6005",0
"6006",0.100000001490116
"6007",0
"6008",0
"6009",0.400000005960464
"6010",13
"6011",7.59999990463257
"6012",13.1000003814697
"6013",0.100000001490116
"6014",2.90000009536743
"6015",10
"6016",16.6000003814697
"6017",1
"6018",5
"6019",5.90000009536743
"6020",14.8999996185303
"6021",9.10000038146973
"6022",6.40000009536743
"6023",0.100000001490116
"6024",0
"6025",0.100000001490116
"6026",0
"6027",4.69999980926514
"6028",4.69999980926514
"6029",1.10000002384186
"6030",14.6999998092651
"6031",17.7999992370605
"6032",4.80000019073486
"6033",0
"6034",0
"6035",0
"6036",0
"6037",9
"6038",9.10000038146973
"6039",0.200000002980232
"6040",29.7000007629395
"6041",22.3999996185303
"6042",9.30000019073486
"6043",4.80000019073486
"6044",16.2000007629395
"6045",0.400000005960464
"6046",3
"6047",0
"6048",0.400000005960464
"6049",0
"6050",0
"6051",0
"6052",0
"6053",0
"6054",0
"6055",0
"6056",0
"6057",0
"6058",7.69999980926514
"6059",0.5
"6060",1.79999995231628
"6061",4.40000009536743
"6062",3.20000004768372
"6063",5.5
"6064",10.1000003814697
"6065",2.5
"6066",20.5
"6067",18.1000003814697
"6068",3.59999990463257
"6069",9.89999961853027
"6070",1.89999997615814
"6071",19.7000007629395
"6072",6
"6073",16.3999996185303
"6074",3
"6075",1.79999995231628
"6076",0.400000005960464
"6077",0.200000002980232
"6078",0
"6079",0
"6080",1.10000002384186
"6081",1.5
"6082",0.200000002980232
"6083",0.100000001490116
"6084",1.5
"6085",5.90000009536743
"6086",0.600000023841858
"6087",0
"6088",10.3000001907349
"6089",1.89999997615814
"6090",1.70000004768372
"6091",6.40000009536743
"6092",2
"6093",2.09999990463257
"6094",12.8000001907349
"6095",11.5
"6096",2.90000009536743
"6097",0.200000002980232
"6098",12.6000003814697
"6099",1.70000004768372
"6100",0.300000011920929
"6101",6.30000019073486
"6102",1.29999995231628
"6103",1.70000004768372
"6104",5.40000009536743
"6105",2.09999990463257
"6106",1.20000004768372
"6107",0.100000001490116
"6108",0
"6109",0
"6110",0.5
"6111",2
"6112",4.69999980926514
"6113",6.30000019073486
"6114",0
"6115",0
"6116",1.29999995231628
"6117",0
"6118",0
"6119",0
"6120",0
"6121",0
"6122",0
"6123",0
"6124",3.79999995231628
"6125",0.100000001490116
"6126",0
"6127",0
"6128",0
"6129",0
"6130",0
"6131",0
"6132",0
"6133",0
"6134",0
"6135",0
"6136",0
"6137",0
"6138",0.100000001490116
"6139",0.400000005960464
"6140",1.70000004768372
"6141",0
"6142",1.20000004768372
"6143",0
"6144",0
"6145",0
"6146",0
"6147",0
"6148",0
"6149",0
"6150",0
"6151",0
"6152",0
"6153",0
"6154",0
"6155",0
"6156",0.699999988079071
"6157",3.79999995231628
"6158",0
"6159",0
"6160",0
"6161",0
"6162",8.30000019073486
"6163",24
"6164",2.40000009536743
"6165",0.200000002980232
"6166",0
"6167",0
"6168",0
"6169",0
"6170",0
"6171",0
"6172",0
"6173",0
"6174",0
"6175",0
"6176",0
"6177",0
"6178",0
"6179",0
"6180",0
"6181",0
"6182",0
"6183",0
"6184",0
"6185",0
"6186",0
"6187",0
"6188",0
"6189",0
"6190",0
"6191",0
"6192",0
"6193",0
"6194",0
"6195",0
"6196",0
"6197",0
"6198",0
"6199",0
"6200",0
"6201",0
"6202",0
"6203",0
"6204",0
"6205",0
"6206",0
"6207",0
"6208",0
"6209",0
"6210",0
"6211",0
"6212",0
"6213",0
"6214",0
"6215",0
"6216",0
"6217",0
"6218",0
"6219",0
"6220",0
"6221",0
"6222",0
"6223",0
"6224",0
"6225",0
"6226",0
"6227",0
"6228",0
"6229",0.100000001490116
"6230",0
"6231",0
"6232",0
"6233",0
"6234",0
"6235",0
"6236",0
"6237",0
"6238",0
"6239",0
"6240",0
"6241",0
"6242",0
"6243",0.200000002980232
"6244",0
"6245",0
"6246",0.100000001490116
"6247",0
"6248",0
"6249",0
"6250",0
"6251",0
"6252",0
"6253",0
"6254",0
"6255",0
"6256",0
"6257",0
"6258",0
"6259",0
"6260",0
"6261",0
"6262",0.100000001490116
"6263",0
"6264",0
"6265",0
"6266",0
"6267",0
"6268",0
"6269",0
"6270",0
"6271",0
"6272",0
"6273",0
"6274",0
"6275",0
"6276",0
"6277",0
"6278",0
"6279",0
"6280",0
"6281",0
"6282",0
"6283",0
"6284",0
"6285",0
"6286",0.100000001490116
"6287",41.5
"6288",0.200000002980232
"6289",0
"6290",0
"6291",0
"6292",0
"6293",0
"6294",0
"6295",0
"6296",0
"6297",0
"6298",0
"6299",0.200000002980232
"6300",0.100000001490116
"6301",0.100000001490116
"6302",0
"6303",0
"6304",0
"6305",0
"6306",0
"6307",0.899999976158142
"6308",4.09999990463257
"6309",19
"6310",6
"6311",4.30000019073486
"6312",0.100000001490116
"6313",0.100000001490116
"6314",0
"6315",0
"6316",0
"6317",0
"6318",0
"6319",0
"6320",0
"6321",0
"6322",0
"6323",0
"6324",0
"6325",0.400000005960464
"6326",2.40000009536743
"6327",0.200000002980232
"6328",0
"6329",0
"6330",0
"6331",0
"6332",0
"6333",0
"6334",0
"6335",0
"6336",0
"6337",0
"6338",17.8999996185303
"6339",0
"6340",0
"6341",0
"6342",0
"6343",0
"6344",0
"6345",0
"6346",0
"6347",24.7999992370605
"6348",18.2000007629395
"6349",0.5
"6350",0
"6351",0
"6352",26.5
"6353",12.5
"6354",0
"6355",0
"6356",0.100000001490116
"6357",0.100000001490116
"6358",0
"6359",0
"6360",0
"6361",0
"6362",0.100000001490116
"6363",0
"6364",0
"6365",0
"6366",0
"6367",0
"6368",0
"6369",0
"6370",6.30000019073486
"6371",15.3000001907349
"6372",4.80000019073486
"6373",0.100000001490116
"6374",0.899999976158142
"6375",2
"6376",0.100000001490116
"6377",0
"6378",0
"6379",17
"6380",3.79999995231628
"6381",0
"6382",0
"6383",0
"6384",0
"6385",0
"6386",0
"6387",0
"6388",0.800000011920929
"6389",0.5
"6390",0
"6391",0
"6392",0
"6393",0
"6394",0
"6395",35.5
"6396",19.8999996185303
"6397",12.6999998092651
"6398",21.8999996185303
"6399",6.40000009536743
"6400",0.400000005960464
"6401",0
"6402",0
"6403",6.59999990463257
"6404",0
"6405",0.100000001490116
"6406",0
"6407",0
"6408",0
"6409",0
"6410",0
"6411",0
"6412",10
"6413",4.59999990463257
"6414",3.59999990463257
"6415",13.3999996185303
"6416",1.5
"6417",2.79999995231628
"6418",0.400000005960464
"6419",0
"6420",0
"6421",0
"6422",0
"6423",0
"6424",0
"6425",0
"6426",0
"6427",0
"6428",0
"6429",27.2000007629395
"6430",16.5
"6431",1.79999995231628
"6432",0
"6433",0
"6434",0
"6435",6.09999990463257
"6436",0.800000011920929
"6437",0.300000011920929
"6438",0.600000023841858
"6439",10.6000003814697
"6440",0
"6441",0.100000001490116
"6442",0
"6443",0
"6444",0
"6445",0
"6446",0
"6447",1.5
"6448",6.90000009536743
"6449",10.3000001907349
"6450",0.100000001490116
"6451",0
"6452",1.89999997615814
"6453",0.100000001490116
"6454",0.300000011920929
"6455",0
"6456",12.3999996185303
"6457",9.89999961853027
"6458",0
"6459",0
"6460",6.69999980926514
"6461",1
"6462",0
"6463",0
"6464",0
"6465",0
"6466",0
"6467",0
"6468",0
"6469",0
"6470",0
"6471",0
"6472",0
"6473",0
"6474",0
"6475",0
"6476",0
"6477",0
"6478",0.200000002980232
"6479",0
"6480",0
"6481",0
"6482",0
"6483",0
"6484",0
"6485",0
"6486",0
"6487",0
"6488",4
"6489",1.39999997615814
"6490",0
"6491",0
"6492",0
"6493",0
"6494",0
"6495",0
"6496",0
"6497",0
"6498",0
"6499",7.90000009536743
"6500",0
"6501",0
"6502",0
"6503",0
"6504",0
"6505",0.699999988079071
"6506",5
"6507",0.200000002980232
"6508",0
"6509",0
"6510",0
"6511",0
"6512",0
"6513",0
"6514",0
"6515",0.100000001490116
"6516",0
"6517",0
"6518",0
"6519",0
"6520",8.80000019073486
"6521",0.400000005960464
"6522",0
"6523",0
"6524",0
"6525",0
"6526",0
"6527",0
"6528",0
"6529",0
"6530",0.600000023841858
"6531",0.800000011920929
"6532",0
"6533",0
"6534",0
"6535",0
"6536",0
"6537",0
"6538",0
"6539",0
"6540",0
"6541",0
"6542",0
"6543",0.200000002980232
"6544",0.400000005960464
"6545",1.70000004768372
"6546",2.20000004768372
"6547",0.100000001490116
"6548",0
"6549",0
"6550",0
"6551",0
"6552",0
"6553",0
"6554",0
"6555",0
"6556",0
"6557",0
"6558",0
"6559",12
"6560",4.69999980926514
"6561",0
"6562",0
"6563",0
"6564",0
"6565",0
"6566",0
"6567",0
"6568",0
"6569",0
"6570",0
"6571",0
"6572",0
"6573",0
"6574",0
"6575",2.20000004768372
"6576",9.69999980926514
"6577",0.100000001490116
"6578",0
"6579",0
"6580",0
"6581",0
"6582",0
"6583",0
"6584",0
"6585",0
"6586",0
"6587",0
"6588",0.100000001490116
"6589",0
"6590",0
"6591",0
"6592",0
"6593",0.600000023841858
"6594",0
"6595",0
"6596",0
"6597",0
"6598",0
"6599",0.200000002980232
"6600",5.09999990463257
"6601",1.60000002384186
"6602",0.300000011920929
"6603",0
"6604",0
"6605",0
"6606",0
"6607",0
"6608",0
"6609",0
"6610",0
"6611",0
"6612",0
"6613",0
"6614",0
"6615",0
"6616",0
"6617",0
"6618",0.5
"6619",0
"6620",0
"6621",0
"6622",0
"6623",0
"6624",0
"6625",0
"6626",0
"6627",0
"6628",0
"6629",0
"6630",3.79999995231628
"6631",0
"6632",0
"6633",0
"6634",0
"6635",0
"6636",0
"6637",0
"6638",0
"6639",0
"6640",0
"6641",0
"6642",0
"6643",0
"6644",0
"6645",0
"6646",0
"6647",0
"6648",0
"6649",0
"6650",0
"6651",0
"6652",0
"6653",0
"6654",0
"6655",0
"6656",0
"6657",0
"6658",0
"6659",0
"6660",0
"6661",0
"6662",0
"6663",0
"6664",0
"6665",0
"6666",0
"6667",3.20000004768372
"6668",0.800000011920929
"6669",0
"6670",0
"6671",3.40000009536743
"6672",0.5
"6673",0
"6674",0
"6675",0
"6676",0
"6677",0.100000001490116
"6678",0
"6679",0
"6680",0
"6681",0
"6682",0
"6683",0.100000001490116
"6684",0.800000011920929
"6685",0.699999988079071
"6686",0
"6687",7.90000009536743
"6688",8.5
"6689",0.5
"6690",0
"6691",0
"6692",0
"6693",0
"6694",0
"6695",0
"6696",0.400000005960464
"6697",0
"6698",0
"6699",0
"6700",0
"6701",0
"6702",0
"6703",0
"6704",0
"6705",0
"6706",0.5
"6707",4
"6708",9.60000038146973
"6709",0
"6710",19.8999996185303
"6711",12.6000003814697
"6712",0
"6713",0
"6714",0
"6715",0
"6716",0
"6717",0
"6718",0
"6719",0
"6720",26.5
"6721",7.30000019073486
"6722",13.1000003814697
"6723",26.2000007629395
"6724",0
"6725",0
"6726",0
"6727",0
"6728",0
"6729",0
"6730",0
"6731",0
"6732",0
"6733",0
"6734",0
"6735",7.5
"6736",9.30000019073486
"6737",5.69999980926514
"6738",0
"6739",1.70000004768372
"6740",3.90000009536743
"6741",2.40000009536743
"6742",0.200000002980232
"6743",0
"6744",0
"6745",0.600000023841858
"6746",45.0999984741211
"6747",1
"6748",0.100000001490116
"6749",17.1000003814697
"6750",26.7999992370605
"6751",1.5
"6752",25.8999996185303
"6753",11.6000003814697
"6754",6.59999990463257
"6755",0.200000002980232
"6756",0
"6757",0
"6758",0
"6759",0
"6760",0
"6761",0
"6762",5.80000019073486
"6763",4.69999980926514
"6764",0
"6765",0
"6766",2.09999990463257
"6767",13.6999998092651
"6768",0
"6769",0
"6770",0
"6771",4.59999990463257
"6772",5.5
"6773",10.6999998092651
"6774",12.1000003814697
"6775",0
"6776",0.400000005960464
"6777",1.39999997615814
"6778",0
"6779",19.7000007629395
"6780",12
"6781",13.3999996185303
"6782",16.1000003814697
"6783",7.90000009536743
"6784",12.8999996185303
"6785",7.40000009536743
"6786",5.5
"6787",0
"6788",0
"6789",2
"6790",0.400000005960464
"6791",2.59999990463257
"6792",0.100000001490116
"6793",0
"6794",0
"6795",0
"6796",13.1999998092651
"6797",3.90000009536743
"6798",10.5
"6799",1
"6800",0
"6801",0
"6802",0
"6803",0.100000001490116
"6804",36.5
"6805",1
"6806",6.40000009536743
"6807",0
"6808",0
"6809",0
"6810",0
"6811",0
"6812",0.300000011920929
"6813",3.90000009536743
"6814",0.100000001490116
"6815",21.6000003814697
"6816",7.30000019073486
"6817",3.20000004768372
"6818",0.800000011920929
"6819",0
"6820",0
"6821",0
"6822",0
"6823",0
"6824",0
"6825",0
"6826",0.200000002980232
"6827",0
"6828",0.5
"6829",12.3000001907349
"6830",5.5
"6831",13.8999996185303
"6832",3.90000009536743
"6833",0.800000011920929
"6834",1.60000002384186
"6835",9.69999980926514
"6836",0
"6837",0
"6838",0
"6839",10.3000001907349
"6840",5
"6841",4.69999980926514
"6842",0.100000001490116
"6843",0
"6844",0
"6845",0.100000001490116
"6846",0.300000011920929
"6847",0
"6848",0
"6849",0
"6850",0
"6851",0.100000001490116
"6852",1.20000004768372
"6853",0.100000001490116
"6854",0.300000011920929
"6855",0
"6856",1
"6857",0.600000023841858
"6858",0
"6859",0
"6860",0
"6861",7.40000009536743
"6862",1.20000004768372
"6863",0.300000011920929
"6864",0
"6865",0.600000023841858
"6866",3.09999990463257
"6867",0
"6868",26
"6869",0.600000023841858
"6870",17.2999992370605
"6871",0
"6872",0
"6873",0
"6874",0
"6875",0
"6876",0
"6877",2.20000004768372
"6878",13.3000001907349
"6879",0.300000011920929
"6880",3.70000004768372
"6881",0.800000011920929
"6882",12.8999996185303
"6883",1.70000004768372
"6884",0
"6885",0
"6886",0
"6887",0
"6888",0
"6889",0.200000002980232
"6890",0
"6891",0
"6892",3.09999990463257
"6893",0
"6894",0
"6895",0
"6896",0
"6897",0
"6898",0
"6899",0
"6900",0
"6901",0
"6902",0
"6903",1.39999997615814
"6904",0
"6905",0
"6906",0
"6907",0
"6908",0.100000001490116
"6909",0.100000001490116
"6910",7.5
"6911",27.8999996185303
"6912",0.100000001490116
"6913",0
"6914",0
"6915",0
"6916",0.200000002980232
"6917",25.6000003814697
"6918",0.100000001490116
"6919",0
"6920",0
"6921",0
"6922",0
"6923",0
"6924",0
"6925",0
"6926",0
"6927",0
"6928",0
"6929",0
"6930",0
"6931",0
"6932",0
"6933",0
"6934",0
"6935",0
"6936",0
"6937",0
"6938",0
"6939",1.10000002384186
"6940",0
"6941",0.100000001490116
"6942",0.100000001490116
"6943",0
"6944",0
"6945",0
"6946",0
"6947",0
"6948",0
"6949",0
"6950",0
"6951",0
"6952",0
"6953",0
"6954",0
"6955",2.09999990463257
"6956",4.59999990463257
"6957",0
"6958",0
"6959",0
"6960",0
"6961",0
"6962",2.09999990463257
"6963",0
"6964",0
"6965",0
"6966",0
"6967",0
"6968",4.59999990463257
"6969",25.5
"6970",0
"6971",0
"6972",0
"6973",0
"6974",0
"6975",0
"6976",0
"6977",0
"6978",0
"6979",0
"6980",0
"6981",0
"6982",0
"6983",0
"6984",0
"6985",0
"6986",0
"6987",0
"6988",0
"6989",0
"6990",0
"6991",0
"6992",0.300000011920929
"6993",0
"6994",0
"6995",0
"6996",0
"6997",0
"6998",0
"6999",0
"7000",0
"7001",0
"7002",0
"7003",0
"7004",0
"7005",0
"7006",0
"7007",0
"7008",0
"7009",0
"7010",0
"7011",0
"7012",0
"7013",0
"7014",0
"7015",0
"7016",0
"7017",0
"7018",0
"7019",0
"7020",0
"7021",0
"7022",0
"7023",0
"7024",0.100000001490116
"7025",0
"7026",0
"7027",0.400000005960464
"7028",4.80000019073486
"7029",0.100000001490116
"7030",13.3999996185303
"7031",0
"7032",0
"7033",0
"7034",0
"7035",0
"7036",0
"7037",0
"7038",0
"7039",0
"7040",0
"7041",0
"7042",0
"7043",0
"7044",6
"7045",0
"7046",0
"7047",0.600000023841858
"7048",0
"7049",0
"7050",0
"7051",0
"7052",0
"7053",0
"7054",44.7000007629395
"7055",10.1999998092651
"7056",0
"7057",0
"7058",0
"7059",5.80000019073486
"7060",13.1999998092651
"7061",5.40000009536743
"7062",3.59999990463257
"7063",7.30000019073486
"7064",1.70000004768372
"7065",9.69999980926514
"7066",0
"7067",0
"7068",0
"7069",0.899999976158142
"7070",1.79999995231628
"7071",0.800000011920929
"7072",0
"7073",0
"7074",0
"7075",0
"7076",0
"7077",0
"7078",0
"7079",0
"7080",0
"7081",0
"7082",0
"7083",0
"7084",0
"7085",0
"7086",0
"7087",12.8999996185303
"7088",0
"7089",0
"7090",0
"7091",0
"7092",0.300000011920929
"7093",16.3999996185303
"7094",15.8999996185303
"7095",2.09999990463257
"7096",4.69999980926514
"7097",9.60000038146973
"7098",12.8999996185303
"7099",21.6000003814697
"7100",1.39999997615814
"7101",9.60000038146973
"7102",2.59999990463257
"7103",3.5
"7104",2
"7105",10.6999998092651
"7106",12.8999996185303
"7107",11.8999996185303
"7108",0
"7109",0
"7110",0
"7111",0
"7112",0
"7113",6.69999980926514
"7114",2.40000009536743
"7115",0.699999988079071
"7116",0
"7117",0
"7118",0
"7119",0
"7120",0
"7121",0
"7122",0
"7123",7.09999990463257
"7124",0.600000023841858
"7125",0.100000001490116
"7126",6.30000019073486
"7127",4.69999980926514
"7128",0
"7129",0
"7130",0
"7131",0.5
"7132",2
"7133",6.59999990463257
"7134",0
"7135",0
"7136",0
"7137",0.5
"7138",0
"7139",0.800000011920929
"7140",1.10000002384186
"7141",0
"7142",0
"7143",0.300000011920929
"7144",0
"7145",0
"7146",0
"7147",7.80000019073486
"7148",14
"7149",13.1000003814697
"7150",11
"7151",4.09999990463257
"7152",0.800000011920929
"7153",1.29999995231628
"7154",12.6000003814697
"7155",3.40000009536743
"7156",0
"7157",0
"7158",0
"7159",0.300000011920929
"7160",22.7000007629395
"7161",1.20000004768372
"7162",3.5
"7163",0.100000001490116
"7164",0
"7165",0
"7166",0
"7167",0
"7168",4.09999990463257
"7169",6.59999990463257
"7170",0.400000005960464
"7171",0.100000001490116
"7172",0
"7173",0
